Stn Id,Stn Name,CIMIS Region,Date,Jul,Sol Rad (W/sq.m),qc,Net Rad (W/sq.m),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Soil Temp (C),qc,Min Soil Temp (C),qc,Avg Soil Temp (C),qc
140,Twitchell Island,San Francisco Bay,8/2/2013,214,298, ,166, ,31.0, ,13.9, ,21.6, ,21.2, ,20.1, ,20.6,
140,Twitchell Island,San Francisco Bay,8/3/2013,215,296, ,166, ,29.7, ,12.1, ,20.0, ,21.0, ,20.0, ,20.5,
140,Twitchell Island,San Francisco Bay,8/4/2013,216,296, ,167, ,27.9, ,12.6, ,18.4, ,20.9, ,20.1, ,20.5,
140,Twitchell Island,San Francisco Bay,8/5/2013,217,313, ,172, ,28.4, ,12.8, ,18.8, ,20.8, ,19.9, ,20.4,
140,Twitchell Island,San Francisco Bay,8/6/2013,218,279, ,156, ,25.1, ,12.6, ,17.4, ,20.6, ,19.8, ,20.2,
140,Twitchell Island,San Francisco Bay,8/7/2013,219,298, ,168, ,23.1, ,14.4, ,17.8, ,20.4, ,19.7, ,20.0,
140,Twitchell Island,San Francisco Bay,8/8/2013,220,298, ,170, ,26.9, ,14.2, ,18.8, ,20.5, ,19.7, ,20.1,
140,Twitchell Island,San Francisco Bay,8/9/2013,221,389,R,167,R,26.1, ,14.7, ,20.9, ,20.6, ,19.6, ,20.2,
140,Twitchell Island,San Francisco Bay,8/10/2013,222,296, ,166, ,27.6, ,14.1, ,19.3, ,20.6, ,19.6, ,20.1,
140,Twitchell Island,San Francisco Bay,8/11/2013,223,299, ,166, ,29.0, ,14.4, ,20.7, ,20.9, ,19.7, ,20.2,
140,Twitchell Island,San Francisco Bay,8/12/2013,224,302, ,165, ,31.1, ,12.8, ,21.4, ,21.0, ,19.8, ,20.4,
140,Twitchell Island,San Francisco Bay,8/13/2013,225,306, ,163, ,34.2, ,9.9, ,22.3, ,21.2, ,19.7, ,20.4,
140,Twitchell Island,San Francisco Bay,8/14/2013,226,305, ,163, ,32.0, ,16.1, ,23.4, ,21.2, ,20.1, ,20.6,
140,Twitchell Island,San Francisco Bay,8/15/2013,227,296, ,162, ,31.5, ,18.2, ,24.0, ,21.6, ,20.4, ,21.0,
140,Twitchell Island,San Francisco Bay,8/16/2013,228,298, ,162, ,33.0, ,18.4, ,24.4, ,21.9, ,20.8, ,21.3,
140,Twitchell Island,San Francisco Bay,8/17/2013,229,229, ,124, ,30.5, ,15.5, ,23.3, ,21.7, ,20.8, ,21.3,
140,Twitchell Island,San Francisco Bay,8/18/2013,230,268, ,145, ,35.4, ,16.2, ,25.3, ,22.1, ,20.8, ,21.4,
140,Twitchell Island,San Francisco Bay,8/19/2013,231,271, ,151, ,37.7, ,16.8, ,26.2, ,22.5, ,21.3, ,21.9,
140,Twitchell Island,San Francisco Bay,8/20/2013,232,274, ,151, ,30.8, ,16.5, ,22.0, ,22.3, ,21.4, ,21.8,
140,Twitchell Island,San Francisco Bay,8/21/2013,233,288, ,157, ,29.0, ,14.9, ,20.0, ,21.8, ,20.8, ,21.3,
140,Twitchell Island,San Francisco Bay,8/22/2013,234,287, ,155, ,26.1, ,14.6, ,18.9, ,21.4, ,20.5, ,20.9,
140,Twitchell Island,San Francisco Bay,8/23/2013,235,290, ,155, ,29.1, ,14.3, ,20.5, ,21.2, ,20.1, ,20.7,
140,Twitchell Island,San Francisco Bay,8/24/2013,236,281, ,150, ,28.5, ,13.2, ,21.4, ,21.2, ,20.3, ,20.8,
140,Twitchell Island,San Francisco Bay,8/25/2013,237,272, ,151, ,29.4, ,16.7, ,21.6, ,21.6, ,20.5, ,21.0,
140,Twitchell Island,San Francisco Bay,8/26/2013,238,288, ,152, ,28.6, ,14.5, ,20.4, ,21.5, ,20.6, ,21.0,
140,Twitchell Island,San Francisco Bay,8/27/2013,239,282, ,149, ,32.0, ,15.6, ,22.4, ,21.4, ,20.4, ,20.9,
140,Twitchell Island,San Francisco Bay,8/28/2013,240,283, ,150, ,30.2, ,16.9, ,22.3, ,21.5, ,20.5, ,21.0,
140,Twitchell Island,San Francisco Bay,8/29/2013,241,283, ,151, ,29.7, ,16.5, ,22.0, ,21.6, ,20.7, ,21.2,
140,Twitchell Island,San Francisco Bay,8/30/2013,242,284, ,148, ,34.9, ,17.3, ,25.1, ,22.0, ,20.9, ,21.4,
140,Twitchell Island,San Francisco Bay,8/31/2013,243,274, ,142, ,31.4, ,18.3, ,23.7, ,21.8, ,21.0, ,21.5,
140,Twitchell Island,San Francisco Bay,9/1/2013,244,212, ,107, ,31.1, ,17.7, ,22.5, ,21.6, ,20.9, ,21.2,
140,Twitchell Island,San Francisco Bay,9/2/2013,245,135, ,60, ,28.2, ,18.6,Y,22.3, ,21.5, ,20.9, ,21.2,
140,Twitchell Island,San Francisco Bay,9/3/2013,246,262, ,133, ,27.6, ,16.2, ,21.4, ,21.5, ,20.8, ,21.2,
140,Twitchell Island,San Francisco Bay,9/4/2013,247,269, ,139, ,28.5, ,14.4, ,20.9, ,21.3, ,20.8, ,21.1,
140,Twitchell Island,San Francisco Bay,9/5/2013,248,270, ,137, ,28.5, ,13.7, ,21.0, ,21.3, ,20.6, ,21.0,
140,Twitchell Island,San Francisco Bay,9/6/2013,249,379,R,136,R,32.2, ,16.0, ,25.7, ,21.5, ,20.6, ,21.1,
140,Twitchell Island,San Francisco Bay,9/7/2013,250,272, ,133, ,36.2, ,11.2, ,23.9, ,21.7, ,20.4, ,21.0,
140,Twitchell Island,San Francisco Bay,9/8/2013,251,256, ,130, ,36.2, ,17.9,Y,25.3, ,22.0, ,20.9, ,21.4,
140,Twitchell Island,San Francisco Bay,9/9/2013,252,255, ,128, ,35.9, ,18.0,Y,26.5, ,22.2, ,21.2, ,21.7,
140,Twitchell Island,San Francisco Bay,9/10/2013,253,249, ,126, ,27.2, ,16.9, ,20.9, ,22.1, ,21.3, ,21.6,
140,Twitchell Island,San Francisco Bay,9/11/2013,254,208, ,107, ,24.8, ,16.7, ,19.4, ,21.6, ,20.8, ,21.2,
140,Twitchell Island,San Francisco Bay,9/12/2013,255,245, ,125, ,28.5, ,16.7, ,20.8, ,21.6, ,20.7, ,21.1,
140,Twitchell Island,San Francisco Bay,9/13/2013,256,242, ,121, ,30.1, ,15.2, ,21.3, ,21.7, ,20.8, ,21.2,
140,Twitchell Island,San Francisco Bay,9/14/2013,257,249, ,123, ,26.9, ,13.8, ,20.1, ,21.5, ,20.7, ,21.2,
140,Twitchell Island,San Francisco Bay,9/15/2013,258,253, ,122, ,27.6, ,14.5, ,20.1, ,21.3, ,20.5, ,20.9,
140,Twitchell Island,San Francisco Bay,9/16/2013,259,250, ,121, ,30.1, ,15.5, ,21.2, ,21.5, ,20.5, ,20.9,
140,Twitchell Island,San Francisco Bay,9/17/2013,260,242, ,117, ,25.5, ,13.1, ,20.0, ,21.3, ,20.5, ,20.8,
140,Twitchell Island,San Francisco Bay,9/18/2013,261,241, ,115, ,30.0, ,14.1, ,21.8, ,21.0, ,20.2, ,20.6,
140,Twitchell Island,San Francisco Bay,9/19/2013,262,244, ,114, ,32.7, ,8.5, ,21.2, ,20.9, ,19.8, ,20.4,
140,Twitchell Island,San Francisco Bay,9/20/2013,263,234, ,114, ,25.5, ,11.6, ,19.3, ,20.7, ,19.7, ,20.2,
140,Twitchell Island,San Francisco Bay,9/21/2013,264,72, ,4, ,20.9, ,13.1, ,16.6, ,20.4, ,19.8, ,20.1,
140,Twitchell Island,San Francisco Bay,9/22/2013,265,206, ,95, ,23.9, ,11.4, ,16.5, ,20.1, ,19.2, ,19.6,
140,Twitchell Island,San Francisco Bay,9/23/2013,266,242, ,112, ,27.7, ,13.0, ,19.8, ,20.5, ,19.4, ,19.9,
140,Twitchell Island,San Francisco Bay,9/24/2013,267,234, ,103, ,25.7, ,14.2, ,19.2, ,20.4, ,19.7, ,20.1,
140,Twitchell Island,San Francisco Bay,9/25/2013,268,237, ,104, ,22.1, ,12.4, ,16.7, ,20.2, ,19.4, ,19.8,
140,Twitchell Island,San Francisco Bay,9/26/2013,269,243,R,98,R,23.6, ,12.9, ,18.0, ,19.8, ,18.9, ,19.3,
140,Twitchell Island,San Francisco Bay,9/27/2013,270,239, ,98, ,25.5, ,10.3, ,18.1, ,19.3, ,18.6, ,19.0,
140,Twitchell Island,San Francisco Bay,9/28/2013,271,231, ,100, ,28.9, ,8.0, ,18.1, ,19.1, ,18.0, ,18.6,
140,Twitchell Island,San Francisco Bay,9/29/2013,272,219, ,102, ,25.5, ,14.3, ,19.1, ,19.6, ,18.6, ,19.1,
140,Twitchell Island,San Francisco Bay,9/30/2013,273,175, ,78, ,25.0, ,12.5, ,18.9, ,19.7, ,18.9, ,19.3,
140,Twitchell Island,San Francisco Bay,10/1/2013,274,222, ,102, ,24.7, ,12.7, ,17.8, ,19.6, ,18.8, ,19.3,
140,Twitchell Island,San Francisco Bay,10/2/2013,275,218, ,101, ,25.6, ,12.0, ,18.6, ,19.4, ,18.7, ,19.1,
140,Twitchell Island,San Francisco Bay,10/3/2013,276,223, ,89, ,23.0, ,13.7, ,18.2, ,19.3, ,18.4, ,18.7,
140,Twitchell Island,San Francisco Bay,10/4/2013,277,225, ,87, ,26.9, ,10.1, ,18.7, ,18.5, ,17.9, ,18.2,
140,Twitchell Island,San Francisco Bay,10/5/2013,278,223, ,88, ,28.2, ,7.1, ,16.9, ,18.2, ,17.3, ,17.8,
140,Twitchell Island,San Francisco Bay,10/6/2013,279,190, ,80, ,28.4, ,5.9, ,16.2, ,18.0, ,17.0, ,17.5,
140,Twitchell Island,San Francisco Bay,10/7/2013,280,210, ,89, ,29.3, ,7.5, ,18.2, ,17.9, ,17.0, ,17.5,
140,Twitchell Island,San Francisco Bay,10/8/2013,281,191, ,75, ,25.1, ,12.6, ,18.3, ,17.9, ,17.2, ,17.6,
140,Twitchell Island,San Francisco Bay,10/9/2013,282,200, ,86, ,23.6, ,11.5, ,16.7, ,17.9, ,17.2, ,17.5,
140,Twitchell Island,San Francisco Bay,10/10/2013,283,198, ,87, ,24.3, ,7.1, ,15.0, ,17.7, ,16.9, ,17.4,
140,Twitchell Island,San Francisco Bay,10/11/2013,284,200, ,86, ,23.0, ,6.8, ,14.7, ,17.5, ,16.8, ,17.2,
140,Twitchell Island,San Francisco Bay,10/12/2013,285,196, ,81, ,23.9, ,4.1, ,15.1, ,17.4, ,16.6, ,17.0,
140,Twitchell Island,San Francisco Bay,10/13/2013,286,200, ,80, ,23.7, ,11.9, ,16.8, ,17.3, ,16.8, ,17.1,
140,Twitchell Island,San Francisco Bay,10/14/2013,287,200, ,79, ,24.8, ,6.4, ,16.1, ,17.1, ,16.3, ,16.8,
140,Twitchell Island,San Francisco Bay,10/15/2013,288,199, ,76, ,26.3, ,5.6, ,17.2, ,16.8, ,16.1, ,16.5,
140,Twitchell Island,San Francisco Bay,10/16/2013,289,193, ,73, ,27.4, ,4.9, ,15.9, ,16.7, ,15.8, ,16.3,
140,Twitchell Island,San Francisco Bay,10/17/2013,290,193, ,74, ,27.7, ,8.5, ,17.7, ,16.7, ,15.8, ,16.3,
140,Twitchell Island,San Francisco Bay,10/18/2013,291,192, ,72, ,29.3, ,4.7, ,16.4, ,16.6, ,15.7, ,16.2,
140,Twitchell Island,San Francisco Bay,10/19/2013,292,188, ,71, ,28.1, ,6.5, ,16.6, ,16.5, ,15.6, ,16.1,
140,Twitchell Island,San Francisco Bay,10/20/2013,293,188, ,70, ,28.9, ,6.7, ,16.5, ,16.4, ,15.5, ,16.0,
140,Twitchell Island,San Francisco Bay,10/21/2013,294,181, ,70, ,26.2, ,8.2, ,15.9, ,16.4, ,15.4, ,15.9,
140,Twitchell Island,San Francisco Bay,10/22/2013,295,181, ,68, ,27.6, ,7.8, ,16.7, ,16.4, ,15.4, ,15.9,
140,Twitchell Island,San Francisco Bay,10/23/2013,296,179, ,67, ,26.8, ,8.0, ,16.5, ,16.6, ,15.7, ,16.2,
140,Twitchell Island,San Francisco Bay,10/24/2013,297,176, ,66, ,18.9, ,10.2, ,13.7, ,16.5, ,15.9, ,16.2,
140,Twitchell Island,San Francisco Bay,10/25/2013,298,168, ,67, ,23.6, ,7.9, ,14.9, ,16.4, ,15.7, ,16.1,
140,Twitchell Island,San Francisco Bay,10/26/2013,299,175, ,63, ,25.7, ,3.9, ,15.3, ,16.2, ,15.4, ,15.8,
140,Twitchell Island,San Francisco Bay,10/27/2013,300,173, ,62, ,20.6, ,7.2, ,13.5, ,16.0, ,15.2, ,15.6,
140,Twitchell Island,San Francisco Bay,10/28/2013,301,171, ,61, ,19.4, ,7.0, ,12.8, ,15.9, ,15.3, ,15.6,
140,Twitchell Island,San Francisco Bay,10/29/2013,302,128, ,41, ,18.0, ,6.2, ,12.0, ,15.6, ,14.9, ,15.2,
140,Twitchell Island,San Francisco Bay,10/30/2013,303,159, ,55, ,19.5, ,4.5, ,12.2, ,15.3, ,14.6, ,15.0,
140,Twitchell Island,San Francisco Bay,10/31/2013,304,164, ,57, ,22.1, ,4.1, ,12.7, ,15.1, ,14.2, ,14.7,
140,Twitchell Island,San Francisco Bay,11/1/2013,305,163, ,58, ,23.6, ,3.8, ,12.9, ,14.9, ,14.1, ,14.5,
140,Twitchell Island,San Francisco Bay,11/2/2013,306,147, ,55, ,23.6, ,4.0, ,14.1, ,14.8, ,13.9, ,14.4,
140,Twitchell Island,San Francisco Bay,11/3/2013,307,134, ,35, ,18.0, ,10.5, ,14.3, ,14.8, ,14.4, ,14.5,
140,Twitchell Island,San Francisco Bay,11/4/2013,308,160, ,46, ,20.6, ,10.4, ,15.0, ,14.5, ,14.0, ,14.3,
140,Twitchell Island,San Francisco Bay,11/5/2013,309,148, ,48, ,21.0, ,5.6, ,12.9, ,14.4, ,13.8, ,14.1,
140,Twitchell Island,San Francisco Bay,11/6/2013,310,139, ,46, ,22.0, ,3.4, ,12.4, ,14.2, ,13.4, ,13.9,
140,Twitchell Island,San Francisco Bay,11/7/2013,311,149, ,48, ,23.6, ,5.3, ,14.5, ,14.4, ,13.6, ,14.0,
140,Twitchell Island,San Francisco Bay,11/8/2013,312,146, ,49, ,24.2, ,5.2, ,14.9, ,14.5, ,13.8, ,14.1,
140,Twitchell Island,San Francisco Bay,11/9/2013,313,141, ,46, ,22.5, ,4.5, ,12.7, ,14.4, ,13.6, ,14.0,
140,Twitchell Island,San Francisco Bay,11/10/2013,314,142, ,48, ,22.2, ,4.7, ,12.4, ,14.2, ,13.4, ,13.8,
140,Twitchell Island,San Francisco Bay,11/11/2013,315,111, ,35, ,19.8, ,3.5, ,12.3, ,14.2, ,13.6, ,13.9,
140,Twitchell Island,San Francisco Bay,11/12/2013,316,101, ,30, ,22.8, ,10.0, ,15.0, ,14.6, ,13.9, ,14.2,
140,Twitchell Island,San Francisco Bay,11/13/2013,317,144, ,41, ,26.1, ,5.2, ,15.7, ,14.5, ,13.8, ,14.2,
140,Twitchell Island,San Francisco Bay,11/14/2013,318,99, ,29, ,20.6, ,7.5, ,13.8, ,14.6, ,14.0, ,14.3,
140,Twitchell Island,San Francisco Bay,11/15/2013,319,138, ,38, ,20.0, ,7.4, ,13.1, ,14.5, ,14.0, ,14.2,
140,Twitchell Island,San Francisco Bay,11/16/2013,320,136, ,40, ,18.6, ,4.3, ,11.4, ,14.1, ,13.3, ,13.6,
140,Twitchell Island,San Francisco Bay,11/17/2013,321,131, ,42, ,18.3, ,3.9, ,10.5, ,13.8, ,13.2, ,13.5,
140,Twitchell Island,San Francisco Bay,11/18/2013,322,92, ,24, ,16.3, ,1.4, ,9.7, ,13.6, ,12.8, ,13.2,
140,Twitchell Island,San Francisco Bay,11/19/2013,323,54, ,7, ,15.6, ,8.5, ,12.1, ,13.8, ,13.2, ,13.4,
140,Twitchell Island,San Francisco Bay,11/20/2013,324,28, ,-16, ,15.0, ,10.2, ,12.9, ,14.1, ,13.8, ,13.9,
140,Twitchell Island,San Francisco Bay,11/21/2013,325,131, ,36, ,15.0, ,9.1, ,11.5, ,14.1, ,13.3, ,13.7,
140,Twitchell Island,San Francisco Bay,11/22/2013,326,180,R,28,R,20.1, ,3.0, ,12.3, ,12.9, ,12.6, ,12.7,
140,Twitchell Island,San Francisco Bay,11/23/2013,327,120, ,38, ,15.2, ,-0.6, ,7.6, ,12.7, ,12.0, ,12.4,
140,Twitchell Island,San Francisco Bay,11/24/2013,328,130, ,37, ,16.3, ,0.1, ,7.9, ,12.5, ,11.7, ,12.1,
140,Twitchell Island,San Francisco Bay,11/25/2013,329,129, ,35, ,16.2, ,2.4, ,8.5, ,12.2, ,11.5, ,11.9,
140,Twitchell Island,San Francisco Bay,11/26/2013,330,99, ,24, ,15.1, ,2.6, ,8.8, ,12.1, ,11.4, ,11.8,
140,Twitchell Island,San Francisco Bay,11/27/2013,331,103, ,31, ,16.5, ,4.5, ,9.9, ,12.3, ,11.7, ,11.9,
140,Twitchell Island,San Francisco Bay,11/28/2013,332,130, ,28, ,19.9, ,5.5, ,11.3, ,12.5, ,11.7, ,12.0,
140,Twitchell Island,San Francisco Bay,11/29/2013,333,128, ,31, ,20.1, ,3.8, ,10.6, ,12.4, ,11.6, ,12.0,
140,Twitchell Island,San Francisco Bay,11/30/2013,334,99, ,27, ,18.6, ,4.1, ,9.9, ,12.2, ,11.5, ,11.9,
140,Twitchell Island,San Francisco Bay,12/1/2013,335,114, ,32, ,19.2, ,2.7, ,10.0, ,12.2, ,11.4, ,11.8,
140,Twitchell Island,San Francisco Bay,12/2/2013,336,115, ,24, ,19.6, ,2.2, ,10.8, ,12.2, ,11.3, ,11.8,
140,Twitchell Island,San Francisco Bay,12/3/2013,337,52, ,-6, ,13.5, ,5.8, ,10.2, ,12.3, ,11.9, ,12.2,
140,Twitchell Island,San Francisco Bay,12/4/2013,338,124, ,21, ,9.4, ,-0.4, ,5.3, ,11.9, ,10.6, ,11.1,
140,Twitchell Island,San Francisco Bay,12/5/2013,339,122, ,24, ,10.0, ,-2.7, ,3.3, ,10.6, ,9.6, ,9.9,
140,Twitchell Island,San Francisco Bay,12/6/2013,340,88, ,17, ,8.2, ,-3.2, ,3.2, ,9.7, ,8.7, ,9.1,
140,Twitchell Island,San Francisco Bay,12/7/2013,341,111, ,25, ,9.0, ,0.0, ,4.5, ,9.4, ,9.1, ,9.2,
140,Twitchell Island,San Francisco Bay,12/8/2013,342,126, ,26, ,6.0, ,-1.5, ,1.3, ,9.2, ,8.4, ,8.7,
140,Twitchell Island,San Francisco Bay,12/9/2013,343,126, ,22, ,7.7, ,-3.8, ,1.4, ,8.5, ,7.8, ,8.1,
140,Twitchell Island,San Francisco Bay,12/10/2013,344,124, ,26, ,10.3, ,-2.8, ,2.5, ,8.3, ,7.6, ,7.9,
140,Twitchell Island,San Francisco Bay,12/11/2013,345,122, ,26, ,12.5, ,-2.1, ,3.7, ,8.4, ,7.6, ,8.0,
140,Twitchell Island,San Francisco Bay,12/12/2013,346,123, ,25, ,14.1, ,-1.4, ,4.6, ,8.4, ,7.6, ,8.0,
140,Twitchell Island,San Francisco Bay,12/13/2013,347,122, ,25, ,15.5, ,-0.6, ,6.0, ,8.5, ,7.7, ,8.1,
140,Twitchell Island,San Francisco Bay,12/14/2013,348,118, ,26, ,14.3, ,-1.6, ,5.6, ,8.6, ,7.8, ,8.2,
140,Twitchell Island,San Francisco Bay,12/15/2013,349,118, ,25, ,15.5, ,-0.7, ,5.9, ,8.5, ,7.7, ,8.2,
140,Twitchell Island,San Francisco Bay,12/16/2013,350,79, ,23, ,15.9, ,3.3, ,9.5, ,8.8, ,8.0, ,8.6,
140,Twitchell Island,San Francisco Bay,12/17/2013,351,87, ,14, ,15.8, ,1.8, ,7.3, ,9.0, ,8.3, ,8.6,
140,Twitchell Island,San Francisco Bay,12/18/2013,352,82, ,15, ,16.3, ,2.0, ,9.3, ,9.4, ,8.6, ,8.9,
140,Twitchell Island,San Francisco Bay,12/19/2013,353,114, ,20, ,15.2, ,4.4, ,9.9, ,9.5, ,9.2, ,9.4,
140,Twitchell Island,San Francisco Bay,12/20/2013,354,120, ,10, ,15.8, ,2.6, ,8.2, ,9.3, ,8.7, ,9.0,
140,Twitchell Island,San Francisco Bay,12/21/2013,355,118, ,25, ,15.7, ,-0.1, ,6.5, ,9.1, ,8.3, ,8.7,
140,Twitchell Island,San Francisco Bay,12/22/2013,356,115, ,25, ,15.3, ,-0.3, ,6.5, ,9.0, ,8.2, ,8.6,
140,Twitchell Island,San Francisco Bay,12/23/2013,357,116, ,26, ,17.8, ,0.4, ,7.5, ,9.2, ,8.3, ,8.7,
140,Twitchell Island,San Francisco Bay,12/24/2013,358,122, ,25, ,18.4, ,2.0, ,8.3, ,9.3, ,8.4, ,8.8,
140,Twitchell Island,San Francisco Bay,12/25/2013,359,116, ,27, ,16.7, ,0.0, ,6.9, ,9.3, ,8.5, ,8.9,
140,Twitchell Island,San Francisco Bay,12/26/2013,360,124, ,23, ,17.3, ,0.0, ,7.0, ,9.1, ,7.5, ,8.1,
140,Twitchell Island,San Francisco Bay,12/27/2013,361,86, ,20, ,13.1, ,0.0, ,5.7, ,8.1, ,7.4, ,7.8,
140,Twitchell Island,San Francisco Bay,12/28/2013,362,126, ,15, ,20.7, ,-0.3, ,9.5, ,8.2, ,7.3, ,7.7,
140,Twitchell Island,San Francisco Bay,12/29/2013,363,122, ,23, ,14.9, ,-0.7, ,6.9, ,8.3, ,7.6, ,8.0,
140,Twitchell Island,San Francisco Bay,12/30/2013,364,110, ,27, ,15.7, ,-0.1, ,6.7, ,8.2, ,7.5, ,7.8,
140,Twitchell Island,San Francisco Bay,12/31/2013,365,104, ,23, ,16.9, ,1.7, ,7.8, ,8.0, ,7.3, ,7.6,
140,Twitchell Island,San Francisco Bay,1/1/2014,001,113, ,29, ,16.7, ,-0.2, ,7.2, ,7.8, ,7.2, ,7.5,
140,Twitchell Island,San Francisco Bay,1/2/2014,002,118, ,26, ,18.4, ,0.8, ,8.1, ,7.9, ,7.2, ,7.5,
140,Twitchell Island,San Francisco Bay,1/3/2014,003,120, ,28, ,18.7, ,1.7, ,8.5, ,8.2, ,7.4, ,7.7,
140,Twitchell Island,San Francisco Bay,1/4/2014,004,127, ,20, ,18.9, ,1.2, ,8.9, ,8.1, ,7.3, ,7.7,
140,Twitchell Island,San Francisco Bay,1/5/2014,005,124, ,26, ,17.1, ,0.2, ,8.0, ,7.9, ,7.2, ,7.5,
140,Twitchell Island,San Francisco Bay,1/6/2014,006,70, ,15, ,13.7, ,1.0, ,6.8, ,7.9, ,7.2, ,7.6,
140,Twitchell Island,San Francisco Bay,1/7/2014,007,95, ,17, ,16.0, ,2.6, ,8.6, ,8.2, ,7.6, ,7.8,
140,Twitchell Island,San Francisco Bay,1/8/2014,008,85, ,13, ,14.1, ,5.2, ,9.7, ,8.6, ,8.0, ,8.2,
140,Twitchell Island,San Francisco Bay,1/9/2014,009,120, ,32, ,17.0, ,5.6, ,11.5, ,9.1, ,8.2, ,8.6,
140,Twitchell Island,San Francisco Bay,1/10/2014,010,120, ,32, ,16.7, ,2.4, ,9.4, ,9.1, ,8.5, ,8.8,
140,Twitchell Island,San Francisco Bay,1/11/2014,011,46, ,3, ,14.7, ,4.8, ,9.1, ,9.0, ,8.4, ,8.7,
140,Twitchell Island,San Francisco Bay,1/12/2014,012,126, ,34, ,16.1, ,4.2, ,10.4, ,9.1, ,8.7, ,8.9,
140,Twitchell Island,San Francisco Bay,1/13/2014,013,134, ,29, ,15.5, ,0.2, ,7.8, ,9.1, ,8.5, ,8.8,
140,Twitchell Island,San Francisco Bay,1/14/2014,014,133, ,33, ,17.2, ,-1.6, ,7.7, ,8.9, ,8.1, ,8.5,
140,Twitchell Island,San Francisco Bay,1/15/2014,015,183,R,31,R,18.4, ,4.2, ,12.1, ,9.0, ,8.2, ,8.7,
140,Twitchell Island,San Francisco Bay,1/16/2014,016,137, ,32, ,18.4, ,-0.2, ,8.4, ,9.0, ,8.2, ,8.6,
140,Twitchell Island,San Francisco Bay,1/17/2014,017,138, ,31, ,20.5, ,1.0, ,9.0, ,9.0, ,8.1, ,8.6,
140,Twitchell Island,San Francisco Bay,1/18/2014,018,142, ,27, ,20.2, ,0.6, ,8.7, ,8.8, ,7.9, ,8.4,
140,Twitchell Island,San Francisco Bay,1/19/2014,019,140, ,33, ,20.3, ,-0.2, ,8.5, ,8.8, ,7.9, ,8.4,
140,Twitchell Island,San Francisco Bay,1/20/2014,020,147,R,20,R,20.0, ,1.6, ,9.0, ,8.7, ,7.8, ,8.3,
140,Twitchell Island,San Francisco Bay,1/21/2014,021,139, ,34, ,20.5, ,1.0, ,9.4, ,8.6, ,7.8, ,8.2,
140,Twitchell Island,San Francisco Bay,1/22/2014,022,146, ,28, ,19.3, ,-0.5, ,8.5, ,8.6, ,7.7, ,8.2,
140,Twitchell Island,San Francisco Bay,1/23/2014,023,137, ,40, ,18.1, ,0.1, ,8.6, ,8.7, ,7.8, ,8.3,
140,Twitchell Island,San Francisco Bay,1/24/2014,024,125, ,38, ,20.4, ,4.5, ,11.0, ,9.0, ,8.1, ,8.5,
140,Twitchell Island,San Francisco Bay,1/25/2014,025,145, ,35, ,23.1,Y,4.5, ,12.4, ,9.3, ,8.4, ,8.8,
140,Twitchell Island,San Francisco Bay,1/26/2014,026,131, ,42, ,18.8, ,3.2, ,10.1, ,9.4, ,8.5, ,8.9,
140,Twitchell Island,San Francisco Bay,1/27/2014,027,104, ,34, ,17.7, ,2.7, ,10.5, ,9.5, ,8.5, ,8.9,
140,Twitchell Island,San Francisco Bay,1/28/2014,028,118, ,40, ,20.6, ,8.2, ,14.5, ,10.4, ,9.2, ,9.6,
140,Twitchell Island,San Francisco Bay,1/29/2014,029,40, ,0, ,18.6, ,11.8, ,15.0, ,11.0, ,10.4, ,10.6,
140,Twitchell Island,San Francisco Bay,1/30/2014,030,118, ,26, ,17.6, ,10.1, ,12.5, ,11.2, ,10.7, ,10.9,
140,Twitchell Island,San Francisco Bay,1/31/2014,031,161,R,39,R,16.4, ,4.3, ,10.3, ,11.1, ,10.4, ,10.7,
140,Twitchell Island,San Francisco Bay,2/1/2014,032,164,R,32,R,16.0, ,3.1, ,8.8, ,10.5, ,9.6, ,10.0,
140,Twitchell Island,San Francisco Bay,2/2/2014,033,34, ,-10, ,8.8, ,3.2, ,6.2, ,10.0, ,9.2, ,9.4,
140,Twitchell Island,San Francisco Bay,2/3/2014,034,163, ,42, ,14.0, ,3.7, ,7.9, ,9.7, ,9.0, ,9.3,
140,Twitchell Island,San Francisco Bay,2/4/2014,035,125, ,45, ,12.4, ,2.2, ,6.8, ,9.6, ,9.0, ,9.3,
140,Twitchell Island,San Francisco Bay,2/5/2014,036,136, ,44, ,13.1, ,1.5, ,7.8, ,9.4, ,8.4, ,8.8,
140,Twitchell Island,San Francisco Bay,2/6/2014,037,91, ,26, ,11.6, ,6.3, ,8.7, ,9.4, ,9.0, ,9.2,
140,Twitchell Island,San Francisco Bay,2/7/2014,038,32, ,-10, ,11.6, ,7.8, ,9.7, ,9.6, ,9.2, ,9.4,
140,Twitchell Island,San Francisco Bay,2/8/2014,039,20, ,-18, ,13.3, ,10.4, ,11.7, ,10.4, ,9.6, ,9.9,
140,Twitchell Island,San Francisco Bay,2/9/2014,040,38, ,-5, ,15.5, ,12.5,Y,13.9, ,11.3, ,10.4, ,10.9,
140,Twitchell Island,San Francisco Bay,2/10/2014,041,65, ,7, ,17.3, ,11.0, ,13.5, ,11.8, ,11.3, ,11.5,
140,Twitchell Island,San Francisco Bay,2/11/2014,042,107, ,33, ,16.4, ,7.8, ,11.9, ,11.8, ,11.2, ,11.5,
